what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1476595108824
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1476595109171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595118965
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595126717
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595144514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595164074
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1476595166187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595168505
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595184410
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476595188366
